PETR4	12/08/2011	20.23	0.1	100	10:04:15	
PETR4	12/08/2011	20.23	0.1	106	10:04:17	
PETR4	12/08/2011	20.2	-0.05	118	10:04:20	
PETR4	12/08/2011	20.21	-0.05	118	10:04:23	
PETR4	12/08/2011	20.25	0.2	131	10:04:28	
PETR4	12/08/2011	20.26	0.25	142	10:04:31	
PETR4	12/08/2011	20.26	0.25	158	10:04:34	
PETR4	12/08/2011	20.26	0.25	181	10:04:37	
PETR4	12/08/2011	20.26	0.25	195	10:04:39	
PETR4	12/08/2011	20.26	0.25	200	10:04:41	
PETR4	12/08/2011	20.25	0.2	209	10:04:47	
PETR4	12/08/2011	20.25	0.2	211	10:04:51	
PETR4	12/08/2011	20.25	0.2	215	10:04:53	
PETR4	12/08/2011	20.26	0.25	225	10:04:58	
PETR4	12/08/2011	20.25	0.2	239	10:05:00	
PETR4	12/08/2011	20.25	0.2	243	10:05:10	
PETR4	12/08/2011	20.26	0.25	249	10:05:22	
PETR4	12/08/2011	20.25	0.2	269	10:05:25	
PETR4	12/08/2011	20.25	0.2	284	10:05:26	
PETR4	12/08/2011	20.25	0.2	288	10:05:33	
PETR4	12/08/2011	20.25	0.2	295	10:05:36	
PETR4	12/08/2011	20.23	0.1	305	10:05:39	
PETR4	12/08/2011	20.21	0.1	305	10:05:42	
PETR4	12/08/2011	20.22	0.05	312	10:05:45	
PETR4	12/08/2011	20.23	0.1	326	10:05:48	
PETR4	12/08/2011	20.25	0.2	327	10:05:50	
PETR4	12/08/2011	20.25	0.2	328	10:05:56	
PETR4	12/08/2011	20.23	0.1	329	10:05:57	
PETR4	12/08/2011	20.23	0.1	330	10:06:02	
PETR4	12/08/2011	20.23	0.1	332	10:06:07	
PETR4	12/08/2011	20.25	0.2	336	10:06:10	
PETR4	12/08/2011	20.25	0.2	341	10:06:18	
PETR4	12/08/2011	20.25	0.2	344	10:06:22	
PETR4	12/08/2011	20.26	0.25	350	10:06:27	
PETR4	12/08/2011	20.27	0.3	355	10:06:30	
PETR4	12/08/2011	20.25	0.2	360	10:06:32	
PETR4	12/08/2011	20.26	0.25	363	10:06:35	
PETR4	12/08/2011	20.25	0.2	368	10:06:44	
PETR4	12/08/2011	20.25	0.2	370	10:06:52	
PETR4	12/08/2011	20.26	0.25	371	10:06:57	
PETR4	12/08/2011	20.26	0.25	372	10:07:03	
PETR4	12/08/2011	20.26	0.25	376	10:07:04	
PETR4	12/08/2011	20.25	0.2	382	10:07:08	
PETR4	12/08/2011	20.2	-0.05	386	10:07:17	
PETR4	12/08/2011	20.2	-0.05	395	10:07:22	
PETR4	12/08/2011	20.29	0.4	429	10:07:26	
PETR4	12/08/2011	20.18	-0.15	446	10:07:28	
PETR4	12/08/2011	20.18	-0.15	451	10:07:30	
PETR4	12/08/2011	20.19	-0.1	459	10:07:34	
PETR4	12/08/2011	20.2	-0.05	468	10:07:37	
PETR4	12/08/2011	20.21	-0.05	468	10:07:39	
PETR4	12/08/2011	20.2	-0.05	481	10:07:42	
PETR4	12/08/2011	20.21	-0.05	481	10:07:45	
PETR4	12/08/2011	20.21	-0.05	481	10:07:47	
PETR4	12/08/2011	20.2	-0.05	497	10:07:54	
PETR4	12/08/2011	20.2	-0.05	516	10:07:57	
PETR4	12/08/2011	20.19	-0.1	519	10:07:59	
PETR4	12/08/2011	20.2	-0.05	522	10:08:02	
PETR4	12/08/2011	20.18	-0.15	538	10:08:08	
PETR4	12/08/2011	20.16	-0.25	543	10:08:11	
PETR4	12/08/2011	20.15	-0.3	565	10:08:14	
PETR4	12/08/2011	20.14	-0.35	570	10:08:17	
PETR4	12/08/2011	20.15	-0.3	577	10:08:22	
PETR4	12/08/2011	20.14	-0.35	591	10:08:25	
PETR4	12/08/2011	20.14	-0.35	594	10:08:27	
PETR4	12/08/2011	20.17	-0.2	595	10:08:31	
PETR4	12/08/2011	20.17	-0.2	607	10:08:36	
PETR4	12/08/2011	20.17	-0.2	610	10:08:38	
PETR4	12/08/2011	20.13	-0.4	621	10:08:42	
PETR4	12/08/2011	20.18	-0.15	622	10:08:43	
PETR4	12/08/2011	20.14	-0.35	628	10:08:50	
PETR4	12/08/2011	20.14	-0.35	630	10:08:51	
PETR4	12/08/2011	20.14	-0.35	633	10:08:56	
PETR4	12/08/2011	20.15	-0.3	641	10:09:01	
PETR4	12/08/2011	20.18	-0.15	651	10:09:07	
PETR4	12/08/2011	20.12	-0.45	655	10:09:10	
PETR4	12/08/2011	20.14	-0.35	660	10:09:13	
PETR4	12/08/2011	20.14	-0.35	661	10:09:16	
PETR4	12/08/2011	20.14	-0.35	666	10:09:18	
PETR4	12/08/2011	20.14	-0.35	675	10:09:21	
PETR4	12/08/2011	20.15	-0.3	682	10:09:23	
PETR4	12/08/2011	20.16	-0.25	686	10:09:33	
PETR4	12/08/2011	20.15	-0.3	689	10:09:36	
PETR4	12/08/2011	20.15	-0.3	698	10:09:42	
PETR4	12/08/2011	20.15	-0.3	702	10:09:47	
PETR4	12/08/2011	20.14	-0.35	705	10:09:50	
PETR4	12/08/2011	20.12	-0.45	710	10:09:52	
PETR4	12/08/2011	20.12	-0.45	711	10:09:55	
PETR4	12/08/2011	20.12	-0.45	712	10:09:56	
PETR4	12/08/2011	20.11	-0.49	716	10:10:00	
PETR4	12/08/2011	20.1	-0.54	731	10:10:03	
PETR4	12/08/2011	20.1	-0.54	742	10:10:06	
PETR4	12/08/2011	20.09	-0.59	754	10:10:09	
PETR4	12/08/2011	20.1	-0.54	766	10:10:12	
PETR4	12/08/2011	20.1	-0.54	769	10:10:14	
PETR4	12/08/2011	20.1	-0.54	776	10:10:17	
PETR4	12/08/2011	20.1	-0.54	784	10:10:18	
PETR4	12/08/2011	20.11	-0.49	787	10:10:25	
PETR4	12/08/2011	20.1	-0.54	788	10:10:27	
PETR4	12/08/2011	20.1	-0.54	789	10:10:33	
PETR4	12/08/2011	20.11	-0.49	791	10:10:36	
PETR4	12/08/2011	20.1	-0.54	794	10:10:40	
PETR4	12/08/2011	20.1	-0.54	798	10:10:43	
PETR4	12/08/2011	20.1	-0.54	802	10:10:45	
PETR4	12/08/2011	20.1	-0.54	805	10:10:50	
PETR4	12/08/2011	20.11	-0.49	806	10:10:51	
PETR4	12/08/2011	20.1	-0.54	811	10:10:58	
PETR4	12/08/2011	20.11	-0.49	815	10:11:00	
PETR4	12/08/2011	20.11	-0.49	817	10:11:05	
PETR4	12/08/2011	20.12	-0.45	821	10:11:08	
PETR4	12/08/2011	20.12	-0.45	828	10:11:10	
PETR4	12/08/2011	20.13	-0.4	831	10:11:12	
PETR4	12/08/2011	20.13	-0.4	841	10:11:26	
PETR4	12/08/2011	20.13	-0.4	850	10:11:31	
PETR4	12/08/2011	20.14	-0.35	853	10:11:34	
PETR4	12/08/2011	20.14	-0.35	855	10:11:37	
PETR4	12/08/2011	20.13	-0.4	856	10:11:39	
PETR4	12/08/2011	20.13	-0.4	857	10:11:46	
PETR4	12/08/2011	20.13	-0.4	860	10:11:47	
PETR4	12/08/2011	20.15	-0.3	866	10:11:51	
PETR4	12/08/2011	20.15	-0.3	868	10:11:54	
PETR4	12/08/2011	20.15	-0.3	885	10:11:55	
PETR4	12/08/2011	20.15	-0.3	926	10:12:05	
PETR4	12/08/2011	20.14	-0.35	930	10:12:09	
PETR4	12/08/2011	20.14	-0.35	934	10:12:11	
PETR4	12/08/2011	20.15	-0.3	940	10:12:15	
PETR4	12/08/2011	20.15	-0.3	942	10:12:17	
PETR4	12/08/2011	20.15	-0.3	943	10:12:21	
PETR4	12/08/2011	20.14	-0.35	951	10:12:24	
PETR4	12/08/2011	20.15	-0.3	953	10:12:28	
PETR4	12/08/2011	20.15	-0.3	961	10:12:31	
PETR4	12/08/2011	20.14	-0.35	965	10:12:33	
PETR4	12/08/2011	20.14	-0.35	974	10:12:37	
PETR4	12/08/2011	20.14	-0.35	975	10:12:38	
PETR4	12/08/2011	20.14	-0.35	978	10:12:42	
PETR4	12/08/2011	20.13	-0.4	987	10:12:48	
PETR4	12/08/2011	20.12	-0.45	997	10:12:50	
PETR4	12/08/2011	20.11	-0.49	1014	10:12:58	
PETR4	12/08/2011	20.11	-0.49	1020	10:13:03	
PETR4	12/08/2011	20.11	-0.49	1025	10:13:05	
PETR4	12/08/2011	20.12	-0.45	1031	10:13:08	
PETR4	12/08/2011	20.13	-0.4	1032	10:13:10	
