PETR4	30/06/2011	23.59	0.9	105	10:03:23	
PETR4	30/06/2011	23.59	0.9	110	10:03:25	
PETR4	30/06/2011	23.56	0.77	119	10:03:28	
PETR4	30/06/2011	23.55	0.73	130	10:03:30	
PETR4	30/06/2011	23.6	0.94	157	10:03:33	
PETR4	30/06/2011	23.6	0.94	163	10:03:41	
PETR4	30/06/2011	23.6	0.94	165	10:03:42	
PETR4	30/06/2011	23.6	0.94	170	10:03:52	
PETR4	30/06/2011	23.61	0.98	171	10:03:53	
PETR4	30/06/2011	23.61	0.98	172	10:03:56	
PETR4	30/06/2011	23.62	1.03	180	10:04:03	
PETR4	30/06/2011	23.61	0.98	188	10:04:05	
PETR4	30/06/2011	23.62	1.03	193	10:04:07	
PETR4	30/06/2011	23.6	0.94	194	10:04:12	
PETR4	30/06/2011	23.61	0.98	195	10:04:16	
PETR4	30/06/2011	23.6	0.94	199	10:04:19	
PETR4	30/06/2011	23.6	0.94	201	10:04:23	
PETR4	30/06/2011	23.57	0.81	203	10:04:27	
PETR4	30/06/2011	23.56	0.77	204	10:04:35	
PETR4	30/06/2011	23.59	0.9	205	10:04:40	
PETR4	30/06/2011	23.59	0.9	208	10:04:46	
PETR4	30/06/2011	23.6	0.94	211	10:04:54	
PETR4	30/06/2011	23.58	0.86	227	10:04:58	
PETR4	30/06/2011	23.61	0.98	237	10:05:00	
PETR4	30/06/2011	23.61	0.98	246	10:05:04	
PETR4	30/06/2011	23.62	1.03	256	10:05:08	
PETR4	30/06/2011	23.62	1.03	260	10:05:12	
PETR4	30/06/2011	23.63	1.07	273	10:05:16	
PETR4	30/06/2011	23.63	1.07	301	10:05:18	
PETR4	30/06/2011	23.6	0.94	306	10:05:23	
PETR4	30/06/2011	23.61	0.98	307	10:05:26	
PETR4	30/06/2011	23.61	0.98	312	10:05:31	
PETR4	30/06/2011	23.61	0.98	317	10:05:34	
PETR4	30/06/2011	23.6	0.94	331	10:05:36	
PETR4	30/06/2011	23.6	0.94	336	10:05:39	
PETR4	30/06/2011	23.6	0.94	338	10:05:44	
PETR4	30/06/2011	23.6	0.94	340	10:05:48	
PETR4	30/06/2011	23.61	0.98	343	10:05:54	
