PETR4	31/01/2011	26.86	0.71	84	11:05:17	
PETR4	31/01/2011	26.9	0.86	120	11:05:20	
PETR4	31/01/2011	26.9	0.86	128	11:05:23	
PETR4	31/01/2011	26.9	0.86	130	11:05:26	
PETR4	31/01/2011	26.9	0.86	141	11:05:29	
PETR4	31/01/2011	26.9	0.86	148	11:05:32	
PETR4	31/01/2011	26.9	0.86	149	11:05:34	
PETR4	31/01/2011	26.9	0.86	163	11:05:38	
PETR4	31/01/2011	26.85	0.67	174	11:05:44	
PETR4	31/01/2011	26.83	0.6	176	11:05:46	
PETR4	31/01/2011	26.83	0.6	183	11:06:06	
PETR4	31/01/2011	26.85	0.67	185	11:06:09	
PETR4	31/01/2011	26.82	0.56	197	11:06:13	
PETR4	31/01/2011	26.84	0.64	203	11:06:15	
PETR4	31/01/2011	26.83	0.6	205	11:06:19	
PETR4	31/01/2011	26.83	0.6	207	11:06:20	
PETR4	31/01/2011	26.84	0.64	208	11:06:25	
PETR4	31/01/2011	26.83	0.6	209	11:06:31	
PETR4	31/01/2011	26.82	0.56	214	11:06:33	
PETR4	31/01/2011	26.8	0.49	217	11:06:43	
PETR4	31/01/2011	26.77	0.37	221	11:06:47	
PETR4	31/01/2011	26.8	0.49	225	11:06:49	
PETR4	31/01/2011	26.78	0.41	239	11:06:52	
PETR4	31/01/2011	26.8	0.49	243	11:06:59	
PETR4	31/01/2011	26.8	0.49	265	11:07:29	
PETR4	31/01/2011	26.8	0.49	267	11:07:31	
PETR4	31/01/2011	26.81	0.52	281	11:07:53	
PETR4	31/01/2011	26.81	0.52	282	11:07:56	
PETR4	31/01/2011	26.82	0.56	314	11:08:19	
PETR4	31/01/2011	26.82	0.56	323	11:08:25	
PETR4	31/01/2011	26.78	0.41	336	11:08:32	
PETR4	31/01/2011	26.79	0.45	338	11:08:33	
PETR4	31/01/2011	26.79	0.45	339	11:08:37	
PETR4	31/01/2011	26.8	0.49	357	11:08:41	
PETR4	31/01/2011	26.8	0.49	360	11:08:42	
PETR4	31/01/2011	26.78	0.41	362	11:08:45	
PETR4	31/01/2011	26.8	0.49	369	11:08:50	
PETR4	31/01/2011	26.8	0.49	370	11:08:55	
PETR4	31/01/2011	26.8	0.49	371	11:08:58	
PETR4	31/01/2011	26.81	0.52	374	11:09:03	
PETR4	31/01/2011	26.81	0.52	375	11:09:12	
PETR4	31/01/2011	26.81	0.52	377	11:09:16	
PETR4	31/01/2011	26.82	0.56	389	11:09:21	
PETR4	31/01/2011	26.81	0.52	392	11:09:24	
PETR4	31/01/2011	26.82	0.56	393	11:09:27	
PETR4	31/01/2011	26.81	0.52	394	11:09:30	
PETR4	31/01/2011	26.81	0.52	399	11:09:40	
PETR4	31/01/2011	26.81	0.52	401	11:09:43	
PETR4	31/01/2011	26.82	0.56	407	11:09:48	
PETR4	31/01/2011	26.82	0.56	408	11:09:57	
PETR4	31/01/2011	26.81	0.52	424	11:09:59	
PETR4	31/01/2011	26.81	0.52	429	11:10:03	
PETR4	31/01/2011	26.79	0.45	462	11:10:35	
PETR4	31/01/2011	26.78	0.41	467	11:10:47	
PETR4	31/01/2011	26.77	0.37	468	11:10:51	
PETR4	31/01/2011	26.77	0.37	469	11:10:55	
PETR4	31/01/2011	26.77	0.37	499	11:11:06	
PETR4	31/01/2011	26.77	0.37	524	11:11:08	
PETR4	31/01/2011	26.77	0.37	525	11:11:14	
PETR4	31/01/2011	26.81	0.52	540	11:11:18	
PETR4	31/01/2011	26.81	0.52	542	11:11:20	
PETR4	31/01/2011	26.82	0.56	550	11:11:22	
PETR4	31/01/2011	26.8	0.49	573	11:11:26	
PETR4	31/01/2011	26.8	0.49	576	11:11:27	
PETR4	31/01/2011	26.82	0.56	587	11:11:31	
PETR4	31/01/2011	26.81	0.52	602	11:11:35	
PETR4	31/01/2011	26.81	0.52	625	11:11:38	
PETR4	31/01/2011	26.8	0.49	643	11:11:41	
PETR4	31/01/2011	26.79	0.45	648	11:11:44	
PETR4	31/01/2011	26.77	0.37	669	11:11:47	
PETR4	31/01/2011	26.77	0.37	672	11:11:48	
PETR4	31/01/2011	26.8	0.49	681	11:11:53	
PETR4	31/01/2011	26.77	0.37	687	11:11:55	
PETR4	31/01/2011	26.77	0.37	697	11:12:00	
PETR4	31/01/2011	26.77	0.37	698	11:12:06	
PETR4	31/01/2011	26.77	0.37	699	11:12:11	
PETR4	31/01/2011	26.77	0.37	710	11:12:15	
PETR4	31/01/2011	26.78	0.41	713	11:12:27	
PETR4	31/01/2011	26.78	0.41	722	11:12:36	
PETR4	31/01/2011	26.78	0.41	723	11:12:42	
PETR4	31/01/2011	26.78	0.41	729	11:12:57	
PETR4	31/01/2011	26.79	0.45	730	11:13:01	
PETR4	31/01/2011	26.79	0.45	741	11:13:05	
PETR4	31/01/2011	26.79	0.45	745	11:13:09	
PETR4	31/01/2011	26.79	0.45	769	11:13:18	
PETR4	31/01/2011	26.79	0.45	785	11:13:20	
PETR4	31/01/2011	26.79	0.45	787	11:13:23	
PETR4	31/01/2011	26.79	0.45	795	11:13:30	
PETR4	31/01/2011	26.79	0.45	796	11:13:33	
PETR4	31/01/2011	26.79	0.45	800	11:13:47	
PETR4	31/01/2011	26.79	0.45	802	11:13:54	
PETR4	31/01/2011	26.79	0.45	803	11:13:56	
PETR4	31/01/2011	26.79	0.45	810	11:14:00	
PETR4	31/01/2011	26.79	0.45	835	11:14:03	
PETR4	31/01/2011	26.76	0.34	894	11:14:06	
PETR4	31/01/2011	26.79	0.45	951	11:14:09	
PETR4	31/01/2011	26.73	0.22	997	11:14:12	
PETR4	31/01/2011	26.74	0.26	1029	11:14:14	
PETR4	31/01/2011	26.78	0.41	1057	11:14:17	
PETR4	31/01/2011	26.78	0.41	1079	11:14:20	
