PETR4	18/01/2011	27.6	0.55	9376	13:24:13	
PETR4	18/01/2011	27.6	0.55	9383	13:24:33	
PETR4	18/01/2011	27.6	0.55	9386	13:24:41	
PETR4	18/01/2011	27.61	0.58	9387	13:24:49	
PETR4	18/01/2011	27.6	0.55	9390	13:24:52	
PETR4	18/01/2011	27.6	0.55	9399	13:24:58	
PETR4	18/01/2011	27.6	0.55	9402	13:25:02	
PETR4	18/01/2011	27.6	0.55	9406	13:25:06	
PETR4	18/01/2011	27.6	0.55	9409	13:25:10	
PETR4	18/01/2011	27.61	0.58	9410	13:25:12	
PETR4	18/01/2011	27.6	0.55	9411	13:25:16	
PETR4	18/01/2011	27.61	0.58	9437	13:25:26	
PETR4	18/01/2011	27.63	0.66	9462	13:25:50	
PETR4	18/01/2011	27.63	0.66	9470	13:25:53	
PETR4	18/01/2011	27.63	0.66	9471	13:25:55	
PETR4	18/01/2011	27.63	0.66	9474	13:26:02	
PETR4	18/01/2011	27.64	0.69	9476	13:26:08	
PETR4	18/01/2011	27.62	0.62	9484	13:26:10	
PETR4	18/01/2011	27.62	0.62	9485	13:26:21	
PETR4	18/01/2011	27.62	0.62	9487	13:26:23	
PETR4	18/01/2011	27.62	0.62	9505	13:26:34	
PETR4	18/01/2011	27.61	0.58	9507	13:26:35	
PETR4	18/01/2011	27.62	0.62	9510	13:26:44	
PETR4	18/01/2011	27.61	0.58	9513	13:26:46	
PETR4	18/01/2011	27.62	0.62	9514	13:26:52	
PETR4	18/01/2011	27.62	0.62	9515	13:27:01	
PETR4	18/01/2011	27.62	0.62	9516	13:27:13	
PETR4	18/01/2011	27.62	0.62	9517	13:27:22	
PETR4	18/01/2011	27.62	0.62	9518	13:27:28	
PETR4	18/01/2011	27.62	0.62	9519	13:27:32	
PETR4	18/01/2011	27.62	0.62	9520	13:27:42	
PETR4	18/01/2011	27.62	0.62	9521	13:27:51	
PETR4	18/01/2011	27.62	0.62	9523	13:28:03	
PETR4	18/01/2011	27.62	0.62	9524	13:28:12	
PETR4	18/01/2011	27.62	0.62	9525	13:28:22	
PETR4	18/01/2011	27.62	0.62	9535	13:28:25	
PETR4	18/01/2011	27.62	0.62	9544	13:28:31	
PETR4	18/01/2011	27.61	0.58	9546	13:28:36	
PETR4	18/01/2011	27.62	0.62	9551	13:28:44	
PETR4	18/01/2011	27.63	0.66	9552	13:28:53	
PETR4	18/01/2011	27.62	0.62	9553	13:28:54	
PETR4	18/01/2011	27.62	0.62	9554	13:29:12	
