PETR4	18/04/2011	26.09	-1.66	1271	10:18:07	
PETR4	18/04/2011	26.09	-1.66	1275	10:18:15	
PETR4	18/04/2011	26.09	-1.66	1276	10:18:18	
PETR4	18/04/2011	26.09	-1.66	1277	10:18:19	
PETR4	18/04/2011	26.1	-1.62	1278	10:18:21	
PETR4	18/04/2011	26.11	-1.58	1296	10:18:31	
PETR4	18/04/2011	26.11	-1.58	1306	10:18:33	
PETR4	18/04/2011	26.12	-1.55	1310	10:18:36	
PETR4	18/04/2011	26.13	-1.51	1316	10:18:37	
PETR4	18/04/2011	26.13	-1.51	1323	10:18:44	
PETR4	18/04/2011	26.12	-1.55	1328	10:18:45	
PETR4	18/04/2011	26.11	-1.58	1334	10:18:51	
PETR4	18/04/2011	26.14	-1.47	1341	10:18:53	
PETR4	18/04/2011	26.11	-1.58	1343	10:18:56	
PETR4	18/04/2011	26.12	-1.55	1344	10:19:04	
PETR4	18/04/2011	26.11	-1.58	1346	10:19:13	
PETR4	18/04/2011	26.11	-1.58	1349	10:19:16	
PETR4	18/04/2011	26.12	-1.55	1351	10:19:18	
PETR4	18/04/2011	26.12	-1.55	1353	10:19:21	
PETR4	18/04/2011	26.11	-1.58	1355	10:19:43	
PETR4	18/04/2011	26.13	-1.51	1362	10:19:46	
PETR4	18/04/2011	26.12	-1.55	1364	10:19:49	
PETR4	18/04/2011	26.11	-1.58	1381	10:20:02	
PETR4	18/04/2011	26.11	-1.58	1383	10:20:03	
PETR4	18/04/2011	26.1	-1.62	1390	10:20:05	
PETR4	18/04/2011	26.1	-1.62	1406	10:20:09	
PETR4	18/04/2011	26.1	-1.62	1407	10:20:12	
PETR4	18/04/2011	26.1	-1.62	1410	10:20:17	
PETR4	18/04/2011	26.1	-1.62	1418	10:20:18	
PETR4	18/04/2011	26.1	-1.62	1419	10:20:21	
PETR4	18/04/2011	26.1	-1.62	1420	10:20:27	
PETR4	18/04/2011	26.11	-1.58	1421	10:20:31	
PETR4	18/04/2011	26.15	-1.43	1427	10:20:34	
PETR4	18/04/2011	26.1	-1.62	1429	10:20:36	
PETR4	18/04/2011	26.15	-1.43	1431	10:20:37	
PETR4	18/04/2011	26.13	-1.51	1433	10:20:54	
PETR4	18/04/2011	26.13	-1.51	1434	10:21:01	
PETR4	18/04/2011	26.14	-1.47	1436	10:21:06	
PETR4	18/04/2011	26.13	-1.51	1437	10:21:22	
PETR4	18/04/2011	26.13	-1.51	1438	10:21:23	
PETR4	18/04/2011	26.14	-1.47	1441	10:21:28	
PETR4	18/04/2011	26.12	-1.55	1442	10:21:36	
PETR4	18/04/2011	26.13	-1.51	1448	10:21:50	
PETR4	18/04/2011	26.12	-1.55	1450	10:21:55	
PETR4	18/04/2011	26.12	-1.55	1452	10:21:58	
PETR4	18/04/2011	26.11	-1.58	1460	10:22:06	
PETR4	18/04/2011	26.11	-1.58	1461	10:22:07	
PETR4	18/04/2011	26.1	-1.62	1467	10:22:10	
PETR4	18/04/2011	26.1	-1.62	1469	10:22:14	
PETR4	18/04/2011	26.1	-1.62	1470	10:22:16	
PETR4	18/04/2011	26.1	-1.62	1471	10:22:18	
PETR4	18/04/2011	26.1	-1.62	1474	10:22:21	
PETR4	18/04/2011	26.1	-1.62	1476	10:22:26	
PETR4	18/04/2011	26.09	-1.66	1483	10:22:30	
PETR4	18/04/2011	26.08	-1.7	1485	10:22:43	
PETR4	18/04/2011	26.08	-1.7	1487	10:22:50	
PETR4	18/04/2011	26.09	-1.66	1488	10:22:52	
PETR4	18/04/2011	26.1	-1.62	1492	10:22:58	
PETR4	18/04/2011	26.1	-1.62	1501	10:23:02	
PETR4	18/04/2011	26.1	-1.62	1510	10:23:09	
PETR4	18/04/2011	26.1	-1.62	1519	10:23:20	
PETR4	18/04/2011	26.1	-1.62	1520	10:23:21	
PETR4	18/04/2011	26.1	-1.62	1522	10:23:27	
PETR4	18/04/2011	26.1	-1.62	1525	10:23:36	
PETR4	18/04/2011	26.1	-1.62	1527	10:23:39	
PETR4	18/04/2011	26.11	-1.58	1536	10:23:42	
PETR4	18/04/2011	26.09	-1.66	1538	10:23:43	
PETR4	18/04/2011	26.1	-1.62	1539	10:23:50	
PETR4	18/04/2011	26.09	-1.66	1540	10:23:52	
PETR4	18/04/2011	26.1	-1.62	1541	10:24:08	
PETR4	18/04/2011	26.12	-1.55	1542	10:24:12	
PETR4	18/04/2011	26.12	-1.55	1543	10:24:26	
PETR4	18/04/2011	26.1	-1.62	1551	10:24:30	
PETR4	18/04/2011	26.1	-1.62	1552	10:24:38	
PETR4	18/04/2011	26.1	-1.62	1556	10:24:45	
PETR4	18/04/2011	26.08	-1.7	1560	10:25:04	
PETR4	18/04/2011	26.08	-1.7	1561	10:25:07	
PETR4	18/04/2011	26.09	-1.66	1566	10:25:18	
PETR4	18/04/2011	26.09	-1.66	1567	10:25:37	
PETR4	18/04/2011	26.09	-1.66	1569	10:25:38	
PETR4	18/04/2011	26.09	-1.66	1571	10:25:54	
PETR4	18/04/2011	26.09	-1.66	1573	10:26:01	
PETR4	18/04/2011	26.1	-1.62	1574	10:26:03	
PETR4	18/04/2011	26.1	-1.62	1575	10:26:09	
PETR4	18/04/2011	26.1	-1.62	1577	10:26:24	
PETR4	18/04/2011	26.1	-1.62	1578	10:26:37	
PETR4	18/04/2011	26.1	-1.62	1580	10:26:39	
PETR4	18/04/2011	26.1	-1.62	1584	10:26:42	
PETR4	18/04/2011	26.1	-1.62	1586	10:26:50	
PETR4	18/04/2011	26.1	-1.62	1587	10:26:52	
PETR4	18/04/2011	26.08	-1.7	1588	10:27:00	
PETR4	18/04/2011	26.09	-1.66	1590	10:27:03	
